label,type,family,covars,n_tests,mean_mae_rate,sd_mae_rate,mean_rmse_rate,mean_mae_log,mean_cor_rate,mean_mae_count,sd_mae_count,mean_rmse_count,mean_cor_count,mean_zero_acc,skill_mae_rate,skill_rmse_rate,skill_mae_count,skill_rmse_count,rank_rate,rank_count
"Single RF (island_year, log(sdi))",single,rf,island_year,25,18.00268291471442,13.7713853893913,275.77212211068183,1.6981074055522114,0.33238912415216054,601.0506574114245,265.4947260607369,7031.245490976234,-0.0021551142746581986,0.4740419378163413,-2.365022699700392,-17.383954943104133,0.7564465099281314,0.12251364317650759,513.0,501.0
"Single RF (island_year, no log)",single,rf,island_year,25,18.064153931561467,13.784717136158223,275.82913739963936,1.698323109085594,0.3321657897792482,601.405909472162,265.54541402611045,7031.328957875668,-0.0021557858307335686,0.4741865509761388,-2.376512729716691,-17.387755785971212,0.7563025572043786,0.12250322666273439,515.0,503.0
"Single RF (island_basin_year, log(max_wind_speed) & log(sdi))",single,rf,island_basin_year,25,26.37330183207205,28.45708775520404,546.5856589218115,1.6552973140662672,0.10470671098195891,435.3938536514823,268.85483133911737,5563.166772854022,0.045039378617527166,0.48402024584237163,-3.929640751403536,-35.43735287402442,0.8235727865778335,0.30572713608447644,545.0,334.0
"Single RF (island_basin_year, log(max_wind_speed))",single,rf,island_basin_year,25,26.515900609264165,28.547611128488494,546.6872526967857,1.655728995746232,0.10476104238134053,436.1215904555314,269.46898002874406,5563.391942314082,0.045035749075199374,0.4841648590021692,-3.9562950075760304,-35.44412547804012,0.8232778982247564,0.30569903535475085,547.0,339.0
"Single RF (island_basin_year, log(sdi))",single,rf,island_basin_year,25,26.370569308402462,28.457566017399383,546.5842207157173,1.6546620905137825,0.10511864026336687,435.31803383947937,268.8899650615994,5563.162393031934,0.04502695380106413,0.483586406362979,-3.9291299939670363,-35.43725699806773,0.8236035097450112,0.3057276826781251,544.0,333.0
"Single RF (island_basin_year, no log)",single,rf,island_basin_year,25,26.513171608052033,28.54810680854282,546.6858152541689,1.6550946117522034,0.10517294055998863,436.04577960954447,269.50418004680245,5563.387551629276,0.045023324036506315,0.4837310195227766,-3.9557849085496883,-35.44402965297957,0.8233086177587886,0.3056995833040467,546.0,338.0
"Single XGB (base, log(max_wind_speed) & log(sdi))",single,xgb,base,25,9.89625975601004,10.241634695494263,178.24269126223942,1.5388341674477386,0.5003635041916342,607.65907492401,510.4103291938347,8433.024478597927,-0.005506618809546093,0.5172812725958063,-0.849787549937165,-10.882294627980837,0.7537686937920107,-0.05242576670450072,441.5,506.5
"Single XGB (base, log(max_wind_speed))",single,xgb,base,25,9.89625975601004,10.241634695494263,178.24269126223942,1.5388341674477386,0.5003635041916342,607.65907492401,510.4103291938347,8433.024478597927,-0.005506618809546093,0.5172812725958063,-0.849787549937165,-10.882294627980837,0.7537686937920107,-0.05242576670450072,441.5,506.5
"Single XGB (base, log(sdi))",single,xgb,base,25,9.89625975601004,10.241634695494263,178.24269126223942,1.5388341674477386,0.5003635041916342,607.65907492401,510.4103291938347,8433.024478597927,-0.005506618809546093,0.5172812725958063,-0.849787549937165,-10.882294627980837,0.7537686937920107,-0.05242576670450072,441.5,506.5
"Single XGB (base, no log)",single,xgb,base,25,9.89625975601004,10.241634695494263,178.24269126223942,1.5388341674477386,0.5003635041916342,607.65907492401,510.4103291938347,8433.024478597927,-0.005506618809546093,0.5172812725958063,-0.849787549937165,-10.882294627980837,0.7537686937920107,-0.05242576670450072,441.5,506.5
"Single XGB (basin, log(max_wind_speed) & log(sdi))",single,xgb,basin,25,10.98895555135594,8.7174876224801,157.57684108949894,1.453553527640424,0.39012265860314516,310.34014315973775,312.99596668839047,5797.928936809149,0.00020112796538520767,0.5328994938539408,-1.0540318935511266,-9.504635220174128,0.8742461653706848,0.2764292547584212,449.5,35.5
"Single XGB (basin, log(max_wind_speed))",single,xgb,basin,25,10.98895555135594,8.7174876224801,157.57684108949894,1.453553527640424,0.39012265860314516,310.34014315973775,312.99596668839047,5797.928936809149,0.00020112796538520767,0.5328994938539408,-1.0540318935511266,-9.504635220174128,0.8742461653706848,0.2764292547584212,449.5,35.5
"Single XGB (basin, log(sdi))",single,xgb,basin,25,10.98895555135594,8.7174876224801,157.57684108949894,1.453553527640424,0.39012265860314516,310.34014315973775,312.99596668839047,5797.928936809149,0.00020112796538520767,0.5328994938539408,-1.0540318935511266,-9.504635220174128,0.8742461653706848,0.2764292547584212,449.5,35.5
"Single XGB (basin, no log)",single,xgb,basin,25,10.98895555135594,8.7174876224801,157.57684108949894,1.453553527640424,0.39012265860314516,310.34014315973775,312.99596668839047,5797.928936809149,0.00020112796538520767,0.5328994938539408,-1.0540318935511266,-9.504635220174128,0.8742461653706848,0.2764292547584212,449.5,35.5
"Single XGB (year, log(max_wind_speed) & log(sdi))",single,xgb,year,25,11.251918864014192,10.522195095254109,201.8661828978787,1.5797411920814446,0.3350969230035251,662.9122926314786,533.5654451513799,8815.901189533504,-0.005614276268011861,0.5119305856832972,-1.1031844293412325,-12.457120982814795,0.7313793762787228,-0.1002080679514985,457.5,519.5
"Single XGB (year, log(max_wind_speed))",single,xgb,year,25,11.251918864014192,10.522195095254109,201.8661828978787,1.5797411920814446,0.3350969230035251,662.9122926314786,533.5654451513799,8815.901189533504,-0.005614276268011861,0.5119305856832972,-1.1031844293412325,-12.457120982814795,0.7313793762787228,-0.1002080679514985,457.5,519.5
"Single XGB (year, log(sdi))",single,xgb,year,25,11.251918864014192,10.522195095254109,201.8661828978787,1.5797411920814446,0.3350969230035251,662.9122926314786,533.5654451513799,8815.901189533504,-0.005614276268011861,0.5119305856832972,-1.1031844293412325,-12.457120982814795,0.7313793762787228,-0.1002080679514985,457.5,519.5
"Single XGB (year, no log)",single,xgb,year,25,11.251918864014192,10.522195095254109,201.8661828978787,1.5797411920814446,0.3350969230035251,662.9122926314786,533.5654451513799,8815.901189533504,-0.005614276268011861,0.5119305856832972,-1.1031844293412325,-12.457120982814795,0.7313793762787228,-0.1002080679514985,457.5,519.5
"Single XGB (basin_year, log(max_wind_speed) & log(sdi))",single,xgb,basin_year,25,21.67213535452778,33.98638974233381,594.7444907351457,1.4950297779922734,0.3527762670948991,310.8264764984433,314.30164601826095,5798.896901856666,-0.00011970029814851698,0.5285610990600145,-3.0509088431124125,-38.647792665373345,0.8740490968199404,0.2763084545212272,526.5,39.5
"Single XGB (basin_year, log(max_wind_speed))",single,xgb,basin_year,25,21.67213535452778,33.98638974233381,594.7444907351457,1.4950297779922734,0.3527762670948991,310.8264764984433,314.30164601826095,5798.896901856666,-0.00011970029814851698,0.5285610990600145,-3.0509088431124125,-38.647792665373345,0.8740490968199404,0.2763084545212272,526.5,39.5
"Single XGB (basin_year, log(sdi))",single,xgb,basin_year,25,21.67213535452778,33.98638974233381,594.7444907351457,1.4950297779922734,0.3527762670948991,310.8264764984433,314.30164601826095,5798.896901856666,-0.00011970029814851698,0.5285610990600145,-3.0509088431124125,-38.647792665373345,0.8740490968199404,0.2763084545212272,526.5,39.5
"Single XGB (basin_year, no log)",single,xgb,basin_year,25,21.67213535452778,33.98638974233381,594.7444907351457,1.4950297779922734,0.3527762670948991,310.8264764984433,314.30164601826095,5798.896901856666,-0.00011970029814851698,0.5285610990600145,-3.0509088431124125,-38.647792665373345,0.8740490968199404,0.2763084545212272,526.5,39.5
"Single XGB (island, log(max_wind_speed) & log(sdi))",single,xgb,island,25,11.12029885632898,12.287557091095135,211.38149878085028,1.5090661310270972,0.4233422249481767,669.3458190920325,557.3896440446073,8940.859902858036,0.02947141268640054,0.5213304410701374,-1.078582301108808,-13.091445936051889,0.7287724282559291,-0.11580268290971851,453.5,523.5
"Single XGB (island, log(max_wind_speed))",single,xgb,island,25,11.12029885632898,12.287557091095135,211.38149878085028,1.5090661310270972,0.4233422249481767,669.3458190920325,557.3896440446073,8940.859902858036,0.02947141268640054,0.5213304410701374,-1.078582301108808,-13.091445936051889,0.7287724282559291,-0.11580268290971851,453.5,523.5
"Single XGB (island, log(sdi))",single,xgb,island,25,11.12029885632898,12.287557091095135,211.38149878085028,1.5090661310270972,0.4233422249481767,669.3458190920325,557.3896440446073,8940.859902858036,0.02947141268640054,0.5213304410701374,-1.078582301108808,-13.091445936051889,0.7287724282559291,-0.11580268290971851,453.5,523.5
"Single XGB (island, no log)",single,xgb,island,25,11.12029885632898,12.287557091095135,211.38149878085028,1.5090661310270972,0.4233422249481767,669.3458190920325,557.3896440446073,8940.859902858036,0.02947141268640054,0.5213304410701374,-1.078582301108808,-13.091445936051889,0.7287724282559291,-0.11580268290971851,453.5,523.5
"Single XGB (island_basin, log(max_wind_speed) & log(sdi))",single,xgb,island_basin,25,10.554694379800708,9.17798824753213,141.77817878205212,1.4519868011260897,0.36981078027955466,311.6755771919842,315.2943541629922,5799.762241644296,0.0005329966796583174,0.5383947939262473,-0.9728607310747017,-8.451439945037324,0.8737050302512006,0.27620046172555013,445.5,43.5
"Single XGB (island_basin, log(max_wind_speed))",single,xgb,island_basin,25,10.554694379800708,9.17798824753213,141.77817878205212,1.4519868011260897,0.36981078027955466,311.6755771919842,315.2943541629922,5799.762241644296,0.0005329966796583174,0.5383947939262473,-0.9728607310747017,-8.451439945037324,0.8737050302512006,0.27620046172555013,445.5,43.5
"Single XGB (island_basin, log(sdi))",single,xgb,island_basin,25,10.554694379800708,9.17798824753213,141.77817878205212,1.4519868011260897,0.36981078027955466,311.6755771919842,315.2943541629922,5799.762241644296,0.0005329966796583174,0.5383947939262473,-0.9728607310747017,-8.451439945037324,0.8737050302512006,0.27620046172555013,445.5,43.5
"Single XGB (island_basin, no log)",single,xgb,island_basin,25,10.554694379800708,9.17798824753213,141.77817878205212,1.4519868011260897,0.36981078027955466,311.6755771919842,315.2943541629922,5799.762241644296,0.0005329966796583174,0.5383947939262473,-0.9728607310747017,-8.451439945037324,0.8737050302512006,0.27620046172555013,445.5,43.5
"Single XGB (island_year, log(max_wind_speed) & log(sdi))",single,xgb,island_year,25,17.70493739609897,21.35194611929118,407.31988181767497,1.5420450831147725,0.5181070134198532,705.4284815146177,568.4446494492563,9149.93498945637,0.02936520339762541,0.5219088937093276,-2.3093687489186374,-26.153398601187284,0.7141512673675048,-0.14189486476813573,509.5,528.5
"Single XGB (island_year, log(max_wind_speed))",single,xgb,island_year,25,17.70493739609897,21.35194611929118,407.31988181767497,1.5420450831147725,0.5181070134198532,705.4284815146177,568.4446494492563,9149.93498945637,0.02936520339762541,0.5219088937093276,-2.3093687489186374,-26.153398601187284,0.7141512673675048,-0.14189486476813573,509.5,528.5
"Single XGB (island_year, log(sdi))",single,xgb,island_year,25,17.70493739609897,21.35194611929118,407.31988181767497,1.5420450831147725,0.5181070134198532,705.4284815146177,568.4446494492563,9149.93498945637,0.02936520339762541,0.5219088937093276,-2.3093687489186374,-26.153398601187284,0.7141512673675048,-0.14189486476813573,509.5,528.5
"Single XGB (island_year, no log)",single,xgb,island_year,25,17.70493739609897,21.35194611929118,407.31988181767497,1.5420450831147725,0.5181070134198532,705.4284815146177,568.4446494492563,9149.93498945637,0.02936520339762541,0.5219088937093276,-2.3093687489186374,-26.153398601187284,0.7141512673675048,-0.14189486476813573,509.5,528.5
"Single XGB (island_basin_year, log(max_wind_speed) & log(sdi))",single,xgb,island_basin_year,25,14.128035627724435,10.831147078454954,197.99437779743195,1.4880263607593465,0.27627453502063576,312.53370998365415,315.73069153830164,5801.45071108412,-0.00020777663002662363,0.5336225596529284,-1.6407819775912973,-12.199012621569615,0.8733573037596326,0.27598974388057385,473.5,48.5
"Single XGB (island_basin_year, log(max_wind_speed))",single,xgb,island_basin_year,25,14.128035627724435,10.831147078454954,197.99437779743195,1.4880263607593465,0.27627453502063576,312.53370998365415,315.73069153830164,5801.45071108412,-0.00020777663002662363,0.5336225596529284,-1.6407819775912973,-12.199012621569615,0.8733573037596326,0.27598974388057385,473.5,48.5
"Single XGB (island_basin_year, log(sdi))",single,xgb,island_basin_year,25,14.128035627724435,10.831147078454954,197.99437779743195,1.4880263607593465,0.27627453502063576,312.53370998365415,315.73069153830164,5801.45071108412,-0.00020777663002662363,0.5336225596529284,-1.6407819775912973,-12.199012621569615,0.8733573037596326,0.27598974388057385,473.5,48.5
"Single XGB (island_basin_year, no log)",single,xgb,island_basin_year,25,14.128035627724435,10.831147078454954,197.99437779743195,1.4880263607593465,0.27627453502063576,312.53370998365415,315.73069153830164,5801.45071108412,-0.00020777663002662363,0.5336225596529284,-1.6407819775912973,-12.199012621569615,0.8733573037596326,0.27598974388057385,473.5,48.5
"Single ZIP (base, log(max_wind_speed) & log(sdi))",single,zip,base,25,2.122695385799447,1.0482682230337363,15.074848455613623,2.1988508030843783,0.030793766209738713,438.7219135468501,232.9896210864828,5339.494002156519,0.018938256964809483,0.49443239334779465,0.6032303522978686,-0.0049432577194834515,0.822224213720138,0.3336410817619325,241.0,352.0
"Single ZIP (base, log(max_wind_speed))",single,zip,base,25,1.9702705187640144,0.9973469073155169,14.85639944671379,2.0402547117177163,0.051198612714996435,424.90486316989694,235.40854671619553,5348.142458699472,0.022128537337892277,0.5208966015907448,0.631721280011416,0.009619333692017173,0.8278230610058207,0.33256177047437163,230.0,312.0
"Single ZIP (base, log(sdi))",single,zip,base,25,2.1563122943921385,1.1049210004666397,15.089413168745102,2.2206860391639145,0.05799004269377197,424.986247277946,238.0121390553623,5338.960302533734,0.015371447493213132,0.47823571945047,0.5969467521787053,-0.005914193533876233,0.8277900831140119,0.33370768648199767,245.0,313.0
"Single ZIP (base, no log)",single,zip,base,25,1.9557363656671267,0.9665653938570452,14.862806220264462,2.0665787180015887,0.039642206245923475,438.4965120821355,236.3274160078564,5356.093733496359,0.035466113007182956,0.514533622559653,0.6344379725912744,0.009192235276902605,0.8223155493051202,0.33156946617173033,223.0,351.0
"Single ZIP (basin, log(max_wind_speed) & log(sdi))",single,zip,basin,25,2.1263692879023686,0.9495664114247286,15.324071131845342,1.6146666092223914,-0.00025410395011601114,339.0015017500489,271.69023804741556,5186.940647878336,0.1916515680425401,0.5281272595806218,0.6025436344330162,-0.021557331743995878,0.8626322126550598,0.3526794565759771,242.0,110.0
"Single ZIP (basin, log(max_wind_speed))",single,zip,basin,25,2.0205841685580075,0.903445503396378,15.233924459706893,1.5518016769593328,0.0031645429749463418,341.2097764820868,266.0148509076172,5147.4605446439455,0.22865949272779615,0.5509761388286334,0.6223167610036864,-0.015547832501723313,0.8617373912096568,0.3576065000135332,233.0,119.0
"Single ZIP (basin, log(sdi))",single,zip,basin,25,2.1740526182030626,0.9494419896481853,15.326014951812821,1.6426067764346037,0.0040415470291347245,341.68316940094695,267.82990565152437,5146.481727868734,0.23486695393275372,0.5162689804772235,0.5936307690773752,-0.021686913727940293,0.8615455662841833,0.35772865452615554,253.0,120.0
"Single ZIP (basin, no log)",single,zip,basin,25,2.082644759753198,0.9031395552321608,15.286653659937597,1.59031811995225,0.007450440617097083,344.95815321300825,261.9304687248351,5101.083781889506,0.2744184539450893,0.5378163412870571,0.6107165290205995,-0.01906294938086206,0.8602185005410201,0.3633942337291157,236.0,127.0
"Single ZIP (year, log(max_wind_speed) & log(sdi))",single,zip,year,25,1.5501574983362891,0.8324545243908517,14.758173485745115,2.155890559151227,-0.0652378147664618,333.27965903056787,271.8352188811475,5293.608576738575,-0.009514574708681226,0.4653651482284888,0.7102479005643736,0.016167427193529482,0.8649507772332498,0.3393674974919709,13.0,90.0
"Single ZIP (year, log(max_wind_speed))",single,zip,year,25,1.5504306842396787,0.8325512044506831,14.758141504072912,2.1566748118621017,-0.06479380431993612,333.5590895117494,271.7844514798527,5293.66450636492,-0.009573315126815807,0.4650759219088937,0.7101968372439508,0.016169559206063222,0.8648375483929098,0.3393605175786507,14.0,94.0
"Single ZIP (year, log(sdi))",single,zip,year,25,1.5491999621369736,0.833293887191147,14.758359730026642,2.153058579111965,-0.07029980087629345,333.38489466032735,271.96915432737103,5293.5639159694565,-0.0091921959815505,0.4656543745480839,0.7104268811675285,0.016155011484306203,0.8649081343967571,0.33937307107287307,11.0,92.0
"Single ZIP (year, no log)",single,zip,year,25,1.549409225101602,0.8334388194126447,14.758329902395225,2.1536627759454126,-0.06927097832497536,333.3794873516262,271.46419457222277,5293.619540520967,-0.009423168703618149,0.4657989877078814,0.7103877661850829,0.01615699990078512,0.8649103255080882,0.33936612923232456,12.0,91.0
"Single ZIP (basin_year, log(max_wind_speed) & log(sdi))",single,zip,basin_year,25,1.552141920240556,0.8345612613149548,14.757775556558142,2.171239241622469,-0.06628859027444427,334.4377968822305,275.32748870789646,5293.137034751238,-0.006879125924041625,0.462762111352133,0.7098769766978991,0.016193954574861058,0.8644814848162485,0.3394263450547659,18.0,97.0
"Single ZIP (basin_year, log(max_wind_speed))",single,zip,basin_year,25,1.552336960310031,0.8345292216742461,14.757755015472572,2.171901569391244,-0.06621102554522539,334.56317573826993,275.2905529240948,5293.1509047115305,-0.006870202996864865,0.462472885032538,0.7098405202283693,0.016195323917014726,0.8644306796842799,0.3394246141095242,20.0,99.0
"Single ZIP (basin_year, log(sdi))",single,zip,basin_year,25,1.5513433063060351,0.83531496587049,14.757883510154066,2.1714571801200266,-0.07350136482237764,334.60272811164725,276.44388781927057,5292.849288471202,-0.005684868829538357,0.46334056399132323,0.7100262518937512,0.01618675800245839,0.8644146525516948,0.3394622552552108,16.0,100.0
"Single ZIP (basin_year, no log)",single,zip,basin_year,25,1.551537722660039,0.8352829357772751,14.757863059802439,2.1721210052697137,-0.07341919762291481,334.7281575974651,276.4086662389295,5292.862540057995,-0.005675161193714969,0.46319595083152565,0.7099899120077734,0.016188121295963143,0.864363826903886,0.33946060148183144,17.0,101.0
"Single ZIP (island, log(max_wind_speed) & log(sdi))",single,zip,island,25,1.9635058844971391,1.0447319256779732,15.231344567244497,1.775332540496096,-0.0022807235677319553,376.0388079661417,262.0345915745721,5274.640990001346,0.09980304528336437,0.5651482284887924,0.6329857108726962,-0.015375847652697505,0.8476242177705033,0.34173461703077024,225.0,177.0
"Single ZIP (island, log(max_wind_speed))",single,zip,island,25,1.8847048049311181,0.9772082784603647,14.964423354425037,1.6888780265769454,0.005319930579056738,376.80942900236596,264.5516003164459,5253.494116222368,0.12685084400917024,0.5840925524222704,0.647715038871015,0.0024180740543784385,0.8473119521726192,0.34437370753818275,219.0,178.0
"Single ZIP (island, log(sdi))",single,zip,island,25,1.9880007727665188,1.0025594782147074,15.155089797741677,1.8429660437724709,-0.0007455061277718042,391.2715896937727,254.6815483191843,5280.763496200914,0.10035667588233838,0.5577729573391179,0.6284071791369783,-0.010292432273335983,0.8414516978547186,0.3409705396469578,231.0,231.0
"Single ZIP (island, no log)",single,zip,island,25,1.9388349305952102,0.9775050743033974,14.975146569390269,1.745333862101761,0.016218949497852252,385.653199555849,251.87621455224286,5273.141242362205,0.10710858741836614,0.5733911785972523,0.6375971524170785,0.0017032262327160153,0.8437283421105788,0.34192178274610663,222.0,202.0
"Single ZIP (island_basin, log(max_wind_speed) & log(sdi))",single,zip,island_basin,25,2.0750430228373586,0.9849576435815944,15.319045586618023,1.5641951472294187,-0.004754523887531908,345.9166211906016,269.93742753567335,5257.5043517967315,0.12616599283309965,0.5527114967462039,0.6121374293053032,-0.021222310943791456,0.8598301169361001,0.34387323759887134,234.0,130.0
"Single ZIP (island_basin, log(max_wind_speed))",single,zip,island_basin,25,2.0199446926773197,0.940730749469728,15.242974119556708,1.5139277482482887,6.547950371481898e-05,344.6778633087444,267.77673171834374,5212.891967262474,0.16892855307674737,0.5671728127259581,0.6224362904574139,-0.016151115160086604,0.860332077630694,0.3494407801949041,232.0,126.0
"Single ZIP (island_basin, log(sdi))",single,zip,island_basin,25,2.227623432497459,1.0334848736858102,15.669097472134636,1.603939628793401,-0.0004952595157937576,346.03044456391933,271.02530890338033,5228.904947409379,0.15128693914197028,0.5340563991323211,0.5836174278995034,-0.04455802030350409,0.859783994234991,0.3474423900620284,269.0,131.0
"Single ZIP (island_basin, no log)",single,zip,island_basin,25,2.1222794608128956,0.954876111654718,15.33664728864118,1.5616021879607773,0.00342437374754752,346.47866709497,268.8249300016666,5171.934253847008,0.20855229033297804,0.5496746203904556,0.6033080961001533,-0.022395703288307756,0.8596023686757803,0.35455222663421315,240.0,132.0
"Single ZIP (island_year, log(max_wind_speed) & log(sdi))",single,zip,island_year,25,1.5542590344251774,0.8304845082342858,14.757931984304523,2.1681454330346286,-0.06608933708059425,335.80214143786975,270.89199102750104,5294.058635335464,-0.009689309096231157,0.46377440347071586,0.7094812502762952,0.01618352654239963,0.8639286347792523,0.3393113310163376,24.0,105.0
"Single ZIP (island_year, log(max_wind_speed))",single,zip,island_year,25,1.552862116187454,0.82986574581363,14.75811327252698,2.1632097994998416,-0.06692302598206593,334.94458219724424,270.9810663169024,5293.987714618186,-0.00970977248580828,0.4636297903109183,0.7097423592233245,0.016171441221781047,0.8642761288605287,0.33932018178991774,22.0,102.0
"Single ZIP (island_year, log(sdi))",single,zip,island_year,25,1.5532707387850457,0.8306520193956611,14.758159289119785,2.16617562402221,-0.0718900352110612,335.7575946767898,270.50491131851845,5293.964089494383,-0.009523816705862451,0.4642082429501085,0.7096659803678494,0.01616837359129586,0.8639466857022463,0.3393231301614178,23.0,104.0
"Single ZIP (island_year, no log)",single,zip,island_year,25,1.552270308123897,0.8308935267227732,14.758231497208754,2.163758034804596,-0.07246811427963722,335.1945653385618,271.2628478726199,5293.846680348473,-0.009259494999566442,0.4650759219088937,0.7098529787113848,0.01616355994209895,0.8641748324626689,0.3393377826044074,19.0,103.0
"Single ZIP (island_basin_year, log(max_wind_speed) & log(sdi))",single,zip,island_basin_year,25,1.8992731639836524,1.412110873455732,15.558699476112727,2.3057638113716465,0.02510609450449999,359.924656252128,273.864481911578,5293.060503736326,0.010354213957271378,0.43702096890817066,0.6449919525876313,-0.03719849545689469,0.8541538801893054,0.3394358959830539,221.0,158.0
"Single ZIP (island_basin_year, log(max_wind_speed))",single,zip,island_basin_year,25,1.8246916161150033,1.2193995348208746,15.250358569264666,2.289728338474354,0.030353970121052076,360.7133399813698,274.52476336087665,5293.696844024294,0.010194719270233483,0.44092552422270426,0.6589325748129813,-0.016643388960903227,0.8538342953548972,0.33935648189891965,211.0,160.0
"Single ZIP (island_basin_year, log(sdi))",single,zip,island_basin_year,25,2.0794920487732815,1.5540348896468361,16.17261939019858,2.289781799939879,0.013124711354225159,359.4815168851054,269.6909033523292,5291.727950785655,0.015360814452710635,0.4345625451916124,0.6113058269637601,-0.07812459035309649,0.8543334459847933,0.3396021961123069,235.0,157.0
"Single ZIP (island_basin_year, no log)",single,zip,island_basin_year,25,1.960409023968148,1.3216772960907217,15.627930697936707,2.2701971130341327,0.017740255027915482,360.64252798515395,270.69299590765877,5292.423895523643,0.014913081111054601,0.44121475054229936,0.6335645693699119,-0.04181369605413732,0.8538629892904328,0.33951534350369417,224.0,159.0
"Single GPD (base, log(max_wind_speed) & log(sdi))",single,gpd,base,25,1.5602888580552245,0.8699951814473151,14.839147489357027,1.1101506614173104,0.04165613812646139,692.9287793157341,369.4896433744002,7400.825797125079,0.10708700894519534,0.7045553145336225,0.7083541686359407,0.010769410807497937,0.7192163081554283,0.07639070851116792,27.0,526.0
"Single GPD (base, log(max_wind_speed))",single,gpd,base,25,1.5847174330978584,0.8748395686877727,14.885241312129434,1.1252846387793642,0.0447661930024999,946.9430427691298,589.4001658071808,11482.329686628917,0.0797459814266583,0.7081706435285611,0.7037880320256797,0.0076966318967157665,0.616286447536772,-0.4329733839469918,32.0,536.0
"Single GPD (base, log(sdi))",single,gpd,base,25,1.621562621664772,0.8782805832910975,14.97795427598837,1.135273147844744,0.055187168607364036,840.3851761419113,391.8612088133667,8681.362304903483,0.166745508657001,0.7051337671728127,0.69690100876977,0.0015160544794660114,0.6594650714874435,-0.08341786543665175,93.0,533.0
"Single GPD (base, no log)",single,gpd,base,25,1.6560381387254037,0.8944026202273929,15.16188875199979,1.1400889648027404,0.055452000214629524,1080.7617425722253,647.1335854987816,12963.31523637344,0.12425409548529422,0.7068691250903832,0.690456919405839,-0.010745674855598075,0.5620613818587986,-0.6177976254304345,101.0,541.0
"Single GPD (basin, log(max_wind_speed) & log(sdi))",single,gpd,basin,25,2.928828330484575,3.7297753610175985,61.406708533432784,1.0664335217947842,0.003187183077854459,5381.453782238763,6550.624318765821,116073.94719797435,0.0409299221434634,0.7220535068691251,0.45254971926707743,-3.0935905857440886,-1.1806345840622576,-13.485812674239511,370.0,554.0
"Single GPD (basin, log(max_wind_speed))",single,gpd,basin,25,3.3971144570099616,5.8578686719625015,94.53672768429755,1.0523687360963376,-0.0002853230503864161,5006.546910150543,6856.192261392073,114223.27721090401,0.03130992557940488,0.7185827910339841,0.365018685521839,-5.302156029821959,-1.0287174768715555,-13.254852502713561,402.0,552.0
"Single GPD (basin, log(sdi))",single,gpd,basin,25,3.737070762173466,5.207932259457771,86.28602484667688,1.0797737661569304,0.002657378090285843,5478.16806208492,6823.540503848264,118022.06568071256,0.059560306894401435,0.7187274041937817,0.30147478547089424,-4.752134700418393,-1.2198244595009853,-13.728934236738265,416.0,556.0
"Single GPD (basin, no log)",single,gpd,basin,25,4.420662412273971,8.536338963727243,137.99757897117715,1.0789578067583778,-0.0008738428346107665,6338.892401506328,7962.616651756818,140140.71649596724,0.03133321230893514,0.7213304410701373,0.17369930718183846,-8.199411654254767,-1.5686010796925713,-16.48930071045017,427.0,560.0
"Single GPD (year, log(max_wind_speed) & log(sdi))",single,gpd,year,25,1.5408465844239376,0.8736854589626116,14.818194379065273,1.1378211767310704,0.07677221201717047,608.7367168798744,362.0032525046832,6418.11775993568,0.18773056903304966,0.6989154013015184,0.7119882765304697,0.01216622000116574,0.7533320193517414,0.1990308433892869,8.0,509.0
"Single GPD (year, log(max_wind_speed))",single,gpd,year,25,1.5555509414127178,0.8749645997819863,14.825964986473537,1.142125508159548,0.07394975386996962,819.8293408353596,517.9252357730805,9454.059187073306,0.12296486607514849,0.7035430224150397,0.7092397698058803,0.011648203548376146,0.6677945614705586,-0.17984899885878036,25.0,532.0
"Single GPD (year, log(sdi))",single,gpd,year,25,1.6653425481680437,0.9435347492978385,15.183102986656102,1.1343774471730583,0.031157125352844116,1033.3450701431786,1244.0672880991874,23000.927111219815,0.03111500868882121,0.7045553145336225,0.688717759241206,-0.012159891532356859,0.5812752300016912,-1.8704729141216085,105.0,538.0
"Single GPD (year, no log)",single,gpd,year,25,1.6592979289684324,0.9210704744635482,15.362952927632715,1.1381507872523158,0.04135599826552419,1061.8750925389488,968.8090003529468,14733.047455200793,0.08730011005661129,0.7065798987707882,0.6898476064375432,-0.024149331168706212,0.5697144964085458,-0.8386569140507723,103.0,540.0
"Single GPD (basin_year, log(max_wind_speed) & log(sdi))",single,gpd,basin_year,25,2.200193354686105,1.3333512294598426,22.529820183277348,1.0713898189319375,0.034249007780018915,6839.211786890763,10403.008750688075,183472.66604546268,0.04755269327609886,0.7185827910339841,0.5887445989398994,-0.5019183083320287,-1.7713369572071032,-21.897047402418806,263.0,563.0
"Single GPD (basin_year, log(max_wind_speed))",single,gpd,basin_year,25,3.4166974817806994,4.975715084798296,82.05526965054594,1.067797326114974,0.0038155728574553885,6637.556194624677,9087.6933945042,158965.8038113427,0.055987387705628305,0.7190166305133767,0.3613582687276029,-4.470097443332057,-1.6896235064633065,-18.838636586498417,403.0,562.0
"Single GPD (basin_year, log(sdi))",single,gpd,basin_year,25,2.1977215047023084,1.2267367437457637,20.022042359564715,1.079231529887996,0.07106668239530146,7409.6790461686605,9406.662886380154,180518.29857800037,0.0583721647563609,0.7171366594360087,0.5892066318127291,-0.33474087877319425,-2.002497659313715,-21.528347838583578,262.0,565.0
